original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
16751,5.0,True,,4,a_definir_apres_selection,Not really,,,,,-1
16753,5.0,True,,4,a_definir_apres_selection,It does not matter really as long as the package is right. Can you tell me if you have hotel packages in Pittsburgh?,,Pittsburgh,,,
16759,5.0,True,,5,a_definir_apres_selection,Do you know what activities there are close to the hotel? Any museums or parks we can visit?,,,,,
16763,5.0,True,,4,a_definir_apres_selection,"Hmmmm the 7 day package is a lot more expensive than the 12 day  but it seems like a nicer place, plus I like the fact that we can take the kids to the museum.  Does it depart on September 12th too?",,,September 12th,,
16769,4.0,True,book,3,a_definir_apres_selection,"hello, I’m looking for an impressive package to Minneapolis
from Sao Paulo
for 6 adults",Sao Paulo,Minneapolis,,,
16771,4.0,True,,4,a_definir_apres_selection,"no. I’m spending to impress here
so spare no expense",,,,,-1
16773,4.0,True,,4,a_definir_apres_selection,any time after today,,,after today,,
16788,5.0,True,book,3,a_definir_apres_selection,"i want to leave Pittsburgh. for 9 days
and spend 0 dollars",Pittsburgh,,,,0 dollars
16790,5.0,True,,4,a_definir_apres_selection,I can scrounge up 400 I guess if I raid my mom's couch cushions,,,,,400
16792,5.0,True,,4,a_definir_apres_selection,whenever dude,,,-1,,
16794,5.0,True,,5,a_definir_apres_selection,yeah just tell me where I can go,,,,,
16807,5.0,True,book,2,a_definir_apres_selection,"Hello. Oh my next destination is my home.. as soon as I get off work
If I ever get off ....
But you know where I would really love to go?
Somewhere with sun.. anywhere really
Cleveland is so grey and dead this time of year
I've been dreaming of going down to South America
Would I ever be able to get to Campinas from here with 5200 dollars?",Cleveland,Campinas,,,5200
16811,5.0,True,,4,a_definir_apres_selection,:heart_eyes: Would I be able to afford a trip to Rio de Janeiro?,,Rio de Janeiro,,,
16815,5.0,True,,4,a_definir_apres_selection,"Impressive!! Now, I may be being greedy here..
If I was to keep my sunshine spree domestic
And went to Atlanta..
I'm wondering if I could be under budget enough that I'd have enough left over for maybe another trip",,Atlanta,,,
16818,5.0,True,book,3,a_definir_apres_selection,"HEY. I NEED TO GET TO SAN JUAN
FAMILY REUNION!
WE ARE LEAVING FROM LEON",LEON,SAN JUAN,,,
16820,5.0,True,,4,a_definir_apres_selection,MY WIFE WORKS HERE IN SPAIN,SPAIN,,,,
16824,5.0,True,,4,a_definir_apres_selection,"WELL JEEZ. I DONT EVEN KNOW WHEN THE REUNION IS !
HA~
WE CAN JUST GO WHENEVER I GUESS
AS LONG AS WE’RE IN THE CITY
IN THE NEAR FUTURE… SHOULD BE FINE",,,-1,,
16837,5.0,True,book,2,a_definir_apres_selection,I absolutely positively must get my parents out of Salvador as long as possible between September 17 and October 8!:persevere:,Salvador,,September 17,October 8,
16839,5.0,True,,4,a_definir_apres_selection,"Not me, I'm not going anywhere! I need THEM out of town! Send them anywhere you can!",,-1,,,
16845,5.0,True,,5,a_definir_apres_selection,How about something on the beach? My mom likes to suntan.,,,,,
16855,5.0,True,book,5,a_definir_apres_selection,"hi i have been given access to multiple intership positions
all abroad
so I want to plan a trip to which ever one has the best deal to scope it out",,,,,
16857,5.0,True,,2,a_definir_apres_selection,i am in Barcelona. and I can travel from sept 6-21,Barcelona,,sept 6,21,
16859,5.0,True,,3,a_definir_apres_selection,"kobe also i have 4700 dollars tops for this trip, keep that in mind",,kobe,,,4700
16863,5.0,True,,5,a_definir_apres_selection,what about amenities?,,,,,
16865,5.0,True,,4,a_definir_apres_selection,"ok well
check Los Angeles ok",,Los Angeles,,,
16869,5.0,True,,5,a_definir_apres_selection,"ah, great. what are the dates",,,,,
16871,5.0,True,,4,a_definir_apres_selection,before i book anything can you check San Diego,,San Diego,,,
16880,4.0,True,book,1,a_definir_apres_selection,Beijing to Tijuana Sept 6-Sept 9,Beijing,Tijuana,Sept 6,Sept 9,
16882,4.0,True,,4,a_definir_apres_selection,1900,,,,,1900
16886,3.0,True,,3,a_definir_apres_selection,Alexandria to Toronto,Alexandria,Toronto,,,
16888,3.0,True,,3,a_definir_apres_selection,13th of September. until the 24th,,,13th of September,24th,
16890,3.0,True,,4,a_definir_apres_selection,yes. I have 2100,,,,,2100
16894,3.0,True,,4,a_definir_apres_selection,"…no, I live here. I am checking out several places though
check Belem",,Belem,,,
16896,3.0,True,,4,a_definir_apres_selection,"um. what
Valencia then",,Valencia,,,
16898,4.0,True,book,3,a_definir_apres_selection,"I need a trip from Queenstown to Manaus. for 2
Luxurious
but I need you to keep it low key as well
a private resort ideally",Queenstown,Manaus,,,
16900,4.0,True,,4,a_definir_apres_selection,ah.. no. I haven’t had a budget since before I made it onto Billboard,,,,,-1
16902,4.0,True,,3,a_definir_apres_selection,as soon as possible. I should be back here by the 15th though,,,as soon as possible,15th,
16904,4.0,True,,4,a_definir_apres_selection,Rome then,,Rome,,,
16906,4.0,True,,4,a_definir_apres_selection,"you’re kidding me...I’ll push my 16th concert ahead
and come back on the 18th then",,,,18th,
16908,4.0,True,,3,a_definir_apres_selection,pathetic.. why am I even here. check from Lima to Manaus,Lima,Manaus,,,
16910,4.0,True,,4,a_definir_apres_selection,to Rome then…..,,Rome,,,
16915,5.0,True,book,3,a_definir_apres_selection,"Hello. I have been offered a prestigious, exclusive, international internship
They are very uncommon
Very rare and very impressive
Anyway
I'm looking to go to Milan from Belem",Belem,Milan,,,
16917,5.0,True,,2,a_definir_apres_selection,"Thank you, thank you. From September 17 until the second of October
I have 2700 left over from working this summer
and the internship is unpaid so I'd like to stay under that if possible..",,,September 17,second of October,2700
16921,5.0,True,,4,a_definir_apres_selection,"not bad, not bad. Can you also look at Sacramento packages for me?",,Sacramento,,,
16925,5.0,True,,5,a_definir_apres_selection,Very nice indeed. What do previous guests think of the place?,,,,,
16927,5.0,True,,4,a_definir_apres_selection,So I suppose I would like that as well..But can I check Santiago packages real quick before I do anything,,Santiago,,,
16931,5.0,True,,5,a_definir_apres_selection,"I think I would prefer that one. Italy sounds far more exotic than California anyway
What is the price and dates of travel for that one?",,,,,
16933,5.0,True,book,5,a_definir_apres_selection,"you know, I think I wanna go ahead and book that one.",,,,,
16936,5.0,True,book,4,a_definir_apres_selection,I need to get out of Beijing ASAP!!!!!!!!!!!!!,Beijing,,,,
16938,5.0,True,,4,a_definir_apres_selection,Alexandria. Pronto. Alexandria is where's it's at.,,Alexandria,,,
16942,5.0,True,,3,a_definir_apres_selection,CRAP!!!!! Try Beijing to Cancun then.,Beijing,Cancun,,,
16944,5.0,True,,3,a_definir_apres_selection,I'M GONNA GIVE YOU ONE MORE CHANCE TEL AVIV TO CANCUN THIS IS A MATTER OF LIFE AND DEATH DO YOU UNDERSTAND?!???,TEL AVIV,CANCUN,,,
16950,4.0,True,book,4,a_definir_apres_selection,Listen I'm on a budget soooooo I want you to find me the best deal ever understand? We want to go to Phoenix with the kids.,,Phoenix,,,
16952,4.0,True,,5,a_definir_apres_selection,"There is my wife, me, her mother :grimacing: and our gaggle of 5 kids",,,,,
16956,4.0,True,,3,a_definir_apres_selection,We live in Atlanta and no more than $4800 for ALL of us got it?,Atlanta,,,,$4800
16962,4.0,True,,5,a_definir_apres_selection,NO. I would like to see what else you have. Do you have any other hotels or are you giving me just one choice?,,,,,
16964,4.0,True,,4,a_definir_apres_selection,"Can you stop asking me that please! We take one vacation every 3 years and I need to look at all my options! If I increase my budget to $5800, what can you offer us?",,,,,$5800
16968,5.0,True,book,4,a_definir_apres_selection,hi. i need to get the hell out of minneapolis,minneapolis,,,,
16970,5.0,True,,2,a_definir_apres_selection,"i havent taken any vacation days in like 2 years, im off though from septmeber 12th to 25th
maybe essen
",,essen,septmeber 12th,25th,
16972,5.0,True,,4,a_definir_apres_selection,nope - i am treating myself,,,,,-1
16982,5.0,True,,5,a_definir_apres_selection,and anything nice nearby?,,,,,
16984,5.0,True,,4,a_definir_apres_selection,"i must say, i am pretty disappointed with this. can you check Ciudad Juarez as a saving grace?",,Ciudad Juarez,,,
16993,5.0,True,book,4,a_definir_apres_selection,"im just... exhausted. i need to get out of toluca
and i cant make up my mind where to go
i know a couple places but
i dunno
maybe you can tell me which is better",toluca,,,,
16995,5.0,True,,3,a_definir_apres_selection,well i am off from the 15th to 26th of september,,,15th,26th of september,
16997,5.0,True,,4,a_definir_apres_selection,"i don't really have one, i need to treat myself... within reason of course..",,,,,-1
16999,5.0,True,,4,a_definir_apres_selection,"oh wow, thanks, but i was actually thinking about going to porto alegre",,porto alegre,,,
17001,5.0,True,,5,a_definir_apres_selection,"that's alright - i would rather be near like a park, beach, garden.. something like that, i've just been cooped up in an office for ages so outdoor attractions would be better",,,,,
17003,5.0,True,,4,a_definir_apres_selection,"ahh, ok, well i was also thinking about denver",,denver,,,
17017,5.0,True,,5,a_definir_apres_selection,"wow, that's better than the others so far... is it near anything cool?",,,,,
17019,5.0,True,book,5,a_definir_apres_selection,ah that's ok .. seems like the best deal. I'll take it'\,,,,,
17022,5.0,True,book,4,a_definir_apres_selection,Get me outta St. Petersburg! I need a beach vacation!,St. Petersburg,,,,
17024,5.0,True,,4,a_definir_apres_selection,Just me. Santo Domingo.,,Santo Domingo,,,
17026,5.0,True,,4,a_definir_apres_selection,2900,,,,,2900
17028,5.0,True,,3,a_definir_apres_selection,My vacation time is from September 24 to September 27.,,,September 24,September 27,
17030,5.0,True,,5,a_definir_apres_selection,No they are not. ,,,,,
17033,3.0,True,book,3,a_definir_apres_selection,Phoenix to Monterrey,Phoenix,Monterrey,,,
17035,3.0,True,,4,a_definir_apres_selection,I don’t think so,,,,,-1
17037,3.0,True,,4,a_definir_apres_selection,yeah between September 6th and 9th. but the dates are flexible,,,between September 6th and 9th,,
17041,5.0,False,,3,a_definir_apres_selection,I have to be in Kabul on or after September 6.,,Kabul,September 6,,
17043,5.0,False,,4,a_definir_apres_selection,Los Angeles,Los Angeles,,,,
17047,5.0,False,,4,a_definir_apres_selection,"No it has to be Kabul. I will go somewhere else, Thanks.",,Kabul,,,
17048,5.0,True,book,5,a_definir_apres_selection,Hello. I have some business trips coming up,,,,,
17050,5.0,True,,0,a_definir_apres_selection,I;m trying to get to Rome from Long Beach. Between the 20th of September and the 5th of October. No budget.,Long Beach,Rome,20th of September,5th of October,-1
17060,5.0,True,,3,a_definir_apres_selection,Okay. I am in Fukuoka and I really have to go to Osaka.,Fukuoka,Osaka,,,
17070,4.0,True,book,2,a_definir_apres_selection,hey yea so i need to get 5 adults and 1 child out of osaka between september 24 to the 27th or 28th,osaka,,september 24,27th or 28th,
17072,4.0,True,,3,a_definir_apres_selection,nope. just keep it under 2700 dollars,,-1,,,2700
17076,4.0,True,,4,a_definir_apres_selection,and that’s the only thing within our budget? what if I increased the budget to 2900?,,,,,2900
17081,3.0,True,book,1,a_definir_apres_selection,I'm getting married on the 20th in San Jose and need to try to find a honeymoon to Toronto for 9 days... all under 2200,San Jose,Toronto,20th,,2200
17083,3.0,True,,4,a_definir_apres_selection,"duuuude. ah
what about Ciudad Juarez",,Ciudad Juarez,,,
17085,5.0,True,book,1,a_definir_apres_selection,i am travel from septeber 8 until 20. to berlin from santa cruz,berlin,santa cruz,septeber 8,20,
17087,5.0,True,,4,a_definir_apres_selection,no budget just tell me what is best trip i can do,,,,,-1
17091,5.0,True,,3,a_definir_apres_selection,ok pls check la paz from santa cruz,santa cruz,la paz,,,
17095,5.0,True,,4,a_definir_apres_selection,it sounds good. i want to check denver too,,denver,,,
17099,5.0,True,,4,a_definir_apres_selection,"pretty good - but lower than the 4 and 3 star ones... weird
can u check for st. petersburg as well",,st. petersburg,,,
17103,5.0,True,book,5,a_definir_apres_selection,i like it. go with that one,,,,,
17106,5.0,True,book,4,a_definir_apres_selection,Hello! I need to go to Minneapolis please.,,Minneapolis,,,
17108,5.0,True,,4,a_definir_apres_selection,Tofino,Tofino,,,,
17115,5.0,True,book,4,a_definir_apres_selection,i want to bring my kids to vitoria to see their mother. so 4 kids and one adult ticket please,,vitoria,,,
17117,5.0,True,,4,a_definir_apres_selection,toronto,toronto,,,,
17119,5.0,True,,4,a_definir_apres_selection,"no set amount, but i would like a reasonable price",,,,,-1
17121,5.0,True,,4,a_definir_apres_selection,we are flexible,,,-1,,
17130,5.0,True,book,3,a_definir_apres_selection,We have decided to go visit my sister in Sao Paulo. What do you have out of Santa Cruz?,Santa Cruz,Sao Paulo,,,
17132,5.0,True,,5,a_definir_apres_selection,"We are 8 in total. 6 adults and 2 children.  We can go whenever, let's see what you have to offer.",,,,,
17134,5.0,True,,4,a_definir_apres_selection,17100,,,,,17100
17140,5.0,True,,5,a_definir_apres_selection,And how much is it?,,,,,
17142,5.0,True,book,5,a_definir_apres_selection,I rather fly economy and keep the rest as spending money! Can you please make the reservation fo rme?,,,,,
17146,5.0,True,book,4,a_definir_apres_selection,Hello. I am travelling with a pretty big group soon - September 24th we'll leave,,,September 24th,,
17148,5.0,True,,5,a_definir_apres_selection,There are 7 adults and 7 kids,,,,,
17150,5.0,True,,3,a_definir_apres_selection,We don't really know actually! But we're leaving from Sendai.,Sendai,-1,,,
17152,5.0,True,,4,a_definir_apres_selection,Yes. $3500.,,,,,$3500
17156,5.0,True,book,5,a_definir_apres_selection,Ok. Sounds good - I think we'll book.,,,,,
17160,5.0,True,book,3,a_definir_apres_selection,I need to book a trip for my assistant and I.  I am only free to go between Sept 6 and Sept 18.,,,Sept 6,Sept 18,
17162,5.0,True,,3,a_definir_apres_selection,I can leave from anywhere depending on the cost. First I want to check what you have in Milan.,-1,Milan,,,
17164,5.0,True,,4,a_definir_apres_selection,4100,,,,,4100
17172,5.0,True,,4,a_definir_apres_selection,"Okay, let's have a look at Phoenix. What do you have there, preferably near a park?",,Phoenix,,,
17180,5.0,True,,5,a_definir_apres_selection,"And it's near the park, correct? Is our breakfast included in that package? Can you give me the name of the hotel please?",,,,,
17182,5.0,True,book,5,a_definir_apres_selection,"If the dates are right, I shall book!",,,,,
17184,5.0,True,book,4,a_definir_apres_selection,Perfect. Let's go with Manaus then. The other dogs will have to wait.,,Manaus,,,
17187,5.0,True,book,5,a_definir_apres_selection,"Hey there!! Hope I’m in the right place for family travel :wink: I have 7 kids
And a wife and 3 mistresses",,,,,
17189,5.0,True,,4,a_definir_apres_selection,We all want to go to Santos,,Santos,,,
17191,5.0,True,,4,a_definir_apres_selection,Tofino,Tofino,,,,
17193,5.0,True,,4,a_definir_apres_selection,2100 dollars ok,,,,,2100 dollars
17195,5.0,True,,4,a_definir_apres_selection,ummmmm. 3100?,,,,,3100
17197,5.0,True,book,5,a_definir_apres_selection,yes. i am going 2 bring my grand daughter with me......,,,,,
17199,5.0,True,,4,a_definir_apres_selection,she want 2 go 2 tijuana. she is one kid,,tijuana,,,
17201,5.0,True,,4,a_definir_apres_selection,from  san juan,san juan,,,,
17203,5.0,True,,4,a_definir_apres_selection,"basically not ha ha. i am a jackpot winner
i have 4500 dollars",,,,,4500 dollars
17205,5.0,True,,3,a_definir_apres_selection,yes we can only go after sept12....back by october 3...,,,after sept12,october 3,
17209,5.0,True,,4,a_definir_apres_selection,"i want 2 stay nicer place.
what is there nice in Chicago",,Chicago,,,
17216,2.0,True,book,5,a_definir_apres_selection,Hi!!! Can u help me find a vacation???,,,,,
17218,2.0,True,,4,a_definir_apres_selection,San Juan,,San Juan,,,
17220,2.0,True,,4,a_definir_apres_selection,"Cairo, Illinois","Cairo, Illinois",,,,
17222,2.0,True,,5,a_definir_apres_selection,Just one - just me,,,,,
17224,2.0,True,,4,a_definir_apres_selection,Nahhh,,,,,-1
17226,2.0,True,,4,a_definir_apres_selection,on or after the 12th of September,,,on or after the 12th of September,,
17228,2.0,True,,4,a_definir_apres_selection,"Yeah, before the 24th of September please",,,,24th of September,
17230,2.0,True,,4,a_definir_apres_selection,Well what if I leave the 8th,,,8th,,
17232,5.0,True,book,3,a_definir_apres_selection,hey I need to get home asap!!! PLEASE get me to Sapporo,,Sapporo,asap,,
17234,5.0,True,,3,a_definir_apres_selection,"I'm in Indianapolis, was backpacking around Indiana. Can I leave like, two days ago? Its super important that I get home!!!",Indianapolis,,two days ago,,
17236,5.0,True,,3,a_definir_apres_selection,could you get me there any sooner from Fukuoka?? I found a flight going to Fukuoka from here in an hour,Fukuoka,,sooner,,
17238,5.0,True,,3,a_definir_apres_selection,"damn it.. Birmingham? from Indianapolis?
i have family in Birmingham I can stay with",Indianapolis,Birmingham,,,
17242,5.0,True,,2,a_definir_apres_selection,unless you can get me to Birmingham from Fukuoka even sooner?,Fukuoka,Birmingham,sooner,,
17246,3.0,True,,1,a_definir_apres_selection,"hey... i need to get out of Jerusalem ok
like now
like now as in yesterday
3200 max - can you get me to valencia?",Jerusalem,valencia,yesterday,,3200
17248,3.0,True,,4,a_definir_apres_selection,i can leave from Salvador,Salvador,,,,
17250,3.0,True,,3,a_definir_apres_selection,can you get me to Beijing then? from Salvador,Salvador,Beijing,,,
17253,5.0,True,,3,a_definir_apres_selection,Beijing to Hiroshima please,Beijing,Hiroshima,,,
17255,5.0,True,,4,a_definir_apres_selection,2300,,,,,2300
17257,5.0,True,,4,a_definir_apres_selection,It does not matter,,,-1,,
17259,5.0,True,,4,a_definir_apres_selection,nope,,,,-1,
17263,5.0,True,,5,a_definir_apres_selection,"20. 14 adults
6 kids
1 dog",,,,,
17276,4.0,True,book,5,a_definir_apres_selection,ok well that's gonna have to be the winner in that case. go for it,,,,,
17279,5.0,True,,2,a_definir_apres_selection,"Hello. I have 12 vacation days saved up and I’m looking to explore my options departing from Mexico City. Budget doesn’t matter, but I can’t leave until Monday, the 12th of September. What’s available?",Mexico City,,12th of September,,-1
17289,5.0,True,,4,a_definir_apres_selection,I have 2500 to spend,,,,,2500
17293,5.0,True,,2,a_definir_apres_selection,I have 2500 to spend. Tel Aviv to Rio de Janeiro,Tel Aviv,Rio de Janeiro,,,2500
17297,4.0,True,book,3,a_definir_apres_selection,"My beeeeeauuuuuuutiful wedding will take place in Cordoba on Saturday and we decided to take a honeymoon after all, even though we will pretty broke from the wedding but it's okay, you only get married once, right?",Cordoba,,Saturday,,
17299,4.0,True,,3,a_definir_apres_selection,Manaus is supposed to be sooooooooo romantic.  What can we get for $3400? Anything on the beach with a spa?,,Manaus,,,$3400
17301,4.0,True,,4,a_definir_apres_selection,":white_frowning_face: What, am I supposed to leave my husband behind?
What about Montreal??",,Montreal,,,
17303,3.0,True,book,3,a_definir_apres_selection,"Kingston for 2, from Tofino",Tofino,Kingston,,,
17305,3.0,True,,4,a_definir_apres_selection,well fix that I'll leave from Guadalajara,Guadalajara,,,,
17307,3.0,True,,3,a_definir_apres_selection,whenever.. but should be back here by the 23rd,,,-1,23rd,
17311,5.0,True,book,2,a_definir_apres_selection,"I have business in Belem… business that requires me to be in close proximity to 5-star hotel type clients. I’m leaving from Vitoria, 3200 dollar
budget",Vitoria,Belem,,,3200
17313,5.0,True,,4,a_definir_apres_selection,I just need to be there after the 21st. I can stay as long as my budget allows,,,21st,,
17323,4.0,True,book,4,a_definir_apres_selection,"Hey, I live in beautiful Toronto but I kinda need a break from my friends, can you find me a getaway?",Toronto,,,,
17325,4.0,True,,4,a_definir_apres_selection,"None, I'm rich!",,,,,-1
17327,4.0,True,,3,a_definir_apres_selection,"I got my boss to give me between Sept 12 and October 3rd off, can you do it?",,,Sept 12,October 3rd,
17331,4.0,True,,3,a_definir_apres_selection,Do you have a shorter stay at a higher rated hotel? Can you check what is available between Sept 12 and Sept 25th instead?,,,Sept 12,Sept 25th,
17333,4.0,True,,5,a_definir_apres_selection,I want a higher rated hotel,,,,,
17341,4.0,True,,4,a_definir_apres_selection,WOW I got $5600 to spend and you have nowhere for me to go all out and spend it,,,,,$5600
17345,5.0,True,book,3,a_definir_apres_selection,"Pokemon !!!!!! I need to get to Curitiba
From Punta Cana
SNAP
Get me a seat next to Mewtwo on the plane :wink:",Punta Cana,Curitiba,,,
17347,5.0,True,,4,a_definir_apres_selection,Right after the lure party this weekend!!!!! So MONDAY upcoming,,,MONDAY,,
17349,5.0,True,,4,a_definir_apres_selection,"Ha! NO - this is my only focus, to catch mewtwo",,,,-1,
17351,5.0,True,,4,a_definir_apres_selection,5100 dollars!,,,,,5100 dollars
17353,5.0,True,,5,a_definir_apres_selection,NO there are 3 of us!,,,,,
17357,5.0,True,,5,a_definir_apres_selection,For all 3 of us??,,,,,
17359,5.0,True,,4,a_definir_apres_selection,WOW. Could you get us a deal like that to Atlanta too?,,Atlanta,,,
17361,5.0,True,,5,a_definir_apres_selection,15 days is a long time - we could hunt for ages!! Do you have another one near downtown ???,,,,,
17367,5.0,True,,4,a_definir_apres_selection,"hi there. i really wanna pretend im somewhere else
i dont have any time off and only 2900 dollars though",,,,,2900
17369,5.0,True,,3,a_definir_apres_selection,"yeah. im in punta cana..
and thinking about burlington",punta cana,burlington,,,
17375,5.0,True,,5,a_definir_apres_selection,is it downtown?,,,,,
17377,5.0,True,,4,a_definir_apres_selection,oh wow…. awesome. could u check packages to Sydney for me too?,,Sydney,,,
17386,4.0,True,book,4,a_definir_apres_selection,I need to maybe go to to Ciudad Juarez,,Ciudad Juarez,,,
17388,4.0,True,,4,a_definir_apres_selection,Anywhere it's cheap,-1,,,,
17390,4.0,True,,4,a_definir_apres_selection,1600 dolaritos,,,,,1600 dolaritos
17392,4.0,True,,5,a_definir_apres_selection,4 days,,,,,
17396,4.0,True,,5,a_definir_apres_selection,k no I need something near a park,,,,,
17398,4.0,True,,4,a_definir_apres_selection,How about in San Diego then?,,San Diego,,,
17400,4.0,True,,4,a_definir_apres_selection,Anything in La Paz?,,La Paz,,,
17403,5.0,False,book,2,a_definir_apres_selection,HI I WANT TO GET OUT OF CIUDAD JUAREZ FROM YESTERDAY TO TWO WEEKS FROM SUNDAY COMING OK,CIUDAD JUAREZ,,YESTERDAY,TWO WEEKS FROM SUNDAY,
17405,5.0,False,,4,a_definir_apres_selection,I DUNNO UP TO YOU LOL,,-1,,,
17409,5.0,False,,4,a_definir_apres_selection,NO BUDGET JUST VACATION. WHERE ELSE CAN I GO TO,,,,,-1
17415,5.0,True,book,1,a_definir_apres_selection,Hello I am looking to bring my 6 kids and I to Portland and leave from Minneapolis. We can travel whenever and have no budgetary constraints.,Minneapolis,Portland,-1,,-1
17417,5.0,True,,4,a_definir_apres_selection,Ahh... Let's check Santos then,,Santos,,,
17421,5.0,True,book,5,a_definir_apres_selection,ok!! Go for it!,,,,,
17425,5.0,True,book,4,a_definir_apres_selection,Need to go to Vancouver,,Vancouver,,,
17427,5.0,True,,4,a_definir_apres_selection,La Paz,La Paz,,,,
17429,5.0,True,,4,a_definir_apres_selection,wtv,,,,,-1
17431,5.0,True,,4,a_definir_apres_selection,DON'T MATTER,,,,,-1
17433,5.0,True,,3,a_definir_apres_selection,09/20 to 09/30,,,09/20,09/30,
17441,5.0,True,book,5,a_definir_apres_selection,Perfect. Book. Thanks.,,,,,
17443,3.0,True,book,2,a_definir_apres_selection,"emergency flight out of Kobe please!! get me out on september 16th
and to fortaleza",Kobe,fortaleza,september 16th,,
17445,3.0,True,,4,a_definir_apres_selection,FORTALEZA,,FORTALEZA,,,
17447,3.0,True,,4,a_definir_apres_selection,what about out of Salvador,Salvador,,,,
17451,3.0,True,,3,a_definir_apres_selection,in that case just get me from Kobe to Sendai,Kobe,Sendai,,,
17454,5.0,True,book,2,a_definir_apres_selection,"Need to book a luxury getaway for myself and 7 clients. Leaving from Vancouver after September 14th
What've you got availble in Naples?",Vancouver,Naples,September 14th,,
17456,5.0,True,,4,a_definir_apres_selection,Noted. What about in Guadalajara?,,Guadalajara,,,
17458,5.0,True,,4,a_definir_apres_selection,"Ah, ok.. Nagoya then",,Nagoya,,,
17465,5.0,True,book,4,a_definir_apres_selection,"I am young and rich and oh so cool and I want to give myself the best birthday bash ever just like the Kardashians, but better even. I need YOU to find me the BEST PLACE EVEEEER to go party with my crew of super cool girls.",,,,,-1
17467,5.0,True,,3,a_definir_apres_selection,We are from Monterrey. St. Petersburg is back in style now and the paparazzi is sure to follow us there. We want to be SEEN.,Monterrey,St. Petersburg,,,
17469,5.0,True,,5,a_definir_apres_selection,7+ moi,,,,,
17473,5.0,True,,5,a_definir_apres_selection,Of course I just told you I'm rich and cool and the paparazzi will be there and I want to be better than the Kardashians and THE BEST PLACE EVER so yes the best so a 5 with a spa and a pool and room service,,,,,
17477,5.0,True,,4,a_definir_apres_selection,Find me something in Cordoba or I'll get my daddy involved :thinking_face:,,Cordoba,,,
17481,5.0,True,,5,a_definir_apres_selection,What's the longest we can stay there we need to stay as long as possible to be SEEN,,,,,
17485,5.0,True,book,5,a_definir_apres_selection,Drop in the bucket! Make sure they have the best birthday cake ever for me okay? Send the bill to my daddy bye.,,,,,
17486,5.0,True,book,2,a_definir_apres_selection,My lover and I just got married - like TODAY And we wanna fly off to Brazil for a week or so. Can you get us to Buenos Aires from Toronto for just under 5000 ?,Toronto,Buenos Aires,,,5000
17490,5.0,True,,4,a_definir_apres_selection,Are they all under $4800 ?,,,,,$4800
17496,5.0,True,book,5,a_definir_apres_selection,That’s a relief … yeah lets do it please! When do we leave?,,,,,
17498,5.0,True,,5,a_definir_apres_selection,What are the respective prices?,,,,,
17503,5.0,True,book,2,a_definir_apres_selection,"I need to bring 6 clients out to impress them for a few days. 7 adults in total, and we're looking to leave Queenstown any time after September 20th. What've you got in Rome that sounds swanky.",Queenstown,Rome,September 20th,,
17507,5.0,True,,4,a_definir_apres_selection,Moving on - can you  tell me your best hotel in Detroit?,,Detroit,,,
17509,5.0,True,,4,a_definir_apres_selection,"Ah, that won't do at all. Anything nicer in Kingston?",,Kingston,,,
17513,5.0,True,book,3,a_definir_apres_selection,"I am in the middle of closing a huge multi million deal and I need you to send me and my 2 clients to the ritziest place in Kobe, no expense to be spared.",,Kobe,,,-1
17515,5.0,True,,4,a_definir_apres_selection,San Juan,San Juan,,,,
17517,5.0,True,,3,a_definir_apres_selection,After September 14.  When we return is not important.,,,September 14,-1,
17523,5.0,True,,4,a_definir_apres_selection,What's your best hotel in Leon? Give me the rating and the guest rating please.,,Leon,,,
17525,5.0,True,,4,a_definir_apres_selection,"I like the sound of that! Before I get more information on that hotel, Can you check for the best in  Long Beach for me - rating and guest rating",,Long Beach,,,
17529,5.0,True,,5,a_definir_apres_selection,I will take whichever package is near shopping,,,,,
17533,5.0,True,,5,a_definir_apres_selection,Business?,,,,,
17535,5.0,True,book,5,a_definir_apres_selection,"Let's reserve that one then.  Thank you, my friend, you have been very helpful today.",,,,,
17537,5.0,True,book,3,a_definir_apres_selection,buenos aires pls i go from mannheim,mannheim,buenos aires,,,
17541,5.0,True,,3,a_definir_apres_selection,between september 24 and september 27 ok,,,september 24,september 27,
17543,5.0,True,,5,a_definir_apres_selection,no,,,,,
17544,5.0,True,book,4,a_definir_apres_selection,PLEASE GET ME ALL THE WAY TO CHICAGO,,CHICAGO,,,
17550,5.0,True,,5,a_definir_apres_selection,is it near a mall tho… like with a food court...,,,,,
17552,5.0,True,book,5,a_definir_apres_selection,lets do it,,,,,
17555,5.0,True,book,1,a_definir_apres_selection,"good i have 3 days off and wanna leave San Antonio. i only have 400 bucks so ill prob have to take a bus but if u can find me a flight that'd be sweet as hell. i'll go wherever, whenever",San Antonio,-1,-1,,400
17566,4.0,True,book,2,a_definir_apres_selection,Is it possible to get from Alexandria to Fukuoka for 3200,Alexandria,Fukuoka,,,3200
17568,4.0,True,,5,a_definir_apres_selection,No - there will be two adults and one child in total.,,,,,
17570,4.0,True,,4,a_definir_apres_selection,Surely you can get us to Indianapolis.,,Indianapolis,,,
17574,4.0,True,,5,a_definir_apres_selection,Lovely - beachside is ideal for the young one. May I ask what the rating is?,,,,,
17576,4.0,True,,5,a_definir_apres_selection,What is the official rating though&gt;,,,,,
